,time,cityName,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
722,2022-03-10T01:15:51.298551+09:00,[대구광역시],348007,1201907,29384,895,12428,305,236,444,2571,944,484,596
723,2022-03-10T01:15:51.298551+09:00,[인천광역시],924584,869294,50961,1138,15841,514,243,464,1302,1544,526,781
724,2022-03-10T01:15:51.298551+09:00,[광주광역시],834999,120210,14585,425,5879,220,89,142,110,1392,183,473
725,2022-03-10T01:15:51.298551+09:00,[대전광역시],438531,463151,24463,552,7783,234,129,222,561,946,257,378
726,2022-03-10T01:15:51.298551+09:00,[울산광역시],295285,399139,20927,361,9308,304,109,191,753,2140,227,321
727,2022-03-10T01:15:51.298551+09:00,[세종특별자치시],121214,99894,6873,85,1551,51,18,37,114,161,55,67
728,2022-03-10T01:15:51.298551+09:00,[경기도],4413679,3991441,201358,3948,61518,1882,1095,2105,6199,8406,1985,3059
729,2022-03-10T01:15:51.298551+09:00,[강원도],420178,546840,24221,586,11082,322,180,265,807,1244,527,537
730,2022-03-10T01:15:51.298551+09:00,[충청북도],457753,511182,26210,578,10743,382,208,275,782,1075,704,619
731,2022-03-10T01:15:51.298551+09:00,[충청남도],585622,676674,31353,728,13906,462,200,320,911,1543,826,853
732,2022-03-10T01:15:51.298551+09:00,[전라북도],1025170,170300,18633,482,7356,373,130,212,302,854,397,1499
733,2022-03-10T01:15:51.298551+09:00,[전라남도],1101696,139707,15661,655,7809,466,174,316,304,1926,520,2329
734,2022-03-10T01:15:51.298551+09:00,[경상북도],412129,1288156,31766,953,16924,554,338,534,2400,1726,1662,1013
735,2022-03-10T01:15:51.298551+09:00,[경상남도],780261,1254540,50210,1137,27732,716,435,497,2112,3956,1419,1442
736,2022-03-10T01:15:51.298551+09:00,[제주특별자치도],215939,171939,12886,238,3214,135,62,93,266,554,236,297
737,2022-03-10T01:15:51.298551+09:00,,16140746,16459037,780743,17642,268050,8915,4789,8406,25932,36028,11937,17082
738,2022-03-10T01:17:05.836203+09:00,[서울특별시],2938528,3277227,174682,3814,33691,1451,804,1752,4545,4834,1364,1898
739,2022-03-10T01:17:05.836203+09:00,[부산광역시],827165,1276828,46945,1070,21424,547,340,530,1900,2786,568,923
740,2022-03-10T01:17:05.836203+09:00,[대구광역시],348003,1201762,29404,900,12477,304,234,444,2589,939,483,594
741,2022-03-10T01:17:05.836203+09:00,[인천광역시],924327,869621,50944,1137,15855,513,243,463,1304,1542,524,779
742,2022-03-10T01:17:05.836203+09:00,[광주광역시],834905,120258,14599,426,5893,219,89,142,112,1388,182,471
743,2022-03-10T01:17:05.836203+09:00,[대전광역시],438140,463507,24464,552,7785,233,128,221,566,946,256,381
744,2022-03-10T01:17:05.836203+09:00,[울산광역시],295119,399294,20927,361,9303,303,109,190,752,2140,226,320
745,2022-03-10T01:17:05.836203+09:00,[세종특별자치시],121214,99894,6873,85,1551,51,18,37,114,161,55,67
746,2022-03-10T01:17:05.836203+09:00,[경기도],4412549,3991879,201437,3943,61607,1875,1113,2095,6216,8384,1975,3069
747,2022-03-10T01:17:05.836203+09:00,[강원도],419816,547095,24290,585,11093,323,183,266,806,1248,526,537
748,2022-03-10T01:17:05.836203+09:00,[충청북도],457640,511274,26202,577,10758,382,207,275,782,1074,704,620
749,2022-03-10T01:17:05.836203+09:00,[충청남도],586186,676066,31394,730,13918,470,199,320,906,1549,819,852
750,2022-03-10T01:17:05.836203+09:00,[전라북도],1025033,170406,18659,483,7373,373,129,212,303,853,395,1494
751,2022-03-10T01:17:05.836203+09:00,[전라남도],1101770,139623,15672,658,7829,465,175,315,304,1927,521,2328
752,2022-03-10T01:17:05.836203+09:00,[경상북도],411845,1288402,31722,954,16977,555,338,535,2404,1726,1667,1017
753,2022-03-10T01:17:05.836203+09:00,[경상남도],780184,1254557,50246,1134,27758,717,435,496,2110,3948,1416,1440
754,2022-03-10T01:17:05.836203+09:00,[제주특별자치도],215882,171952,12914,241,3217,134,62,92,267,553,234,295
755,2022-03-10T01:17:05.836203+09:00,,16138307,16459643,781373,17650,268506,8917,4806,8385,25980,35998,11916,17086
756,2022-03-10T01:18:19.297762+09:00,[서울특별시],2936504,3278575,174834,3797,33804,1449,825,1749,4563,4857,1342,1881
757,2022-03-10T01:18:19.297762+09:00,[부산광역시],827123,1276859,46946,1070,21442,547,340,531,1900,2786,568,928
758,2022-03-10T01:18:19.297762+09:00,[대구광역시],347995,1201767,29417,900,12466,306,235,450,2603,939,483,596
759,2022-03-10T01:18:19.297762+09:00,[인천광역시],923884,870033,50962,1140,15955,514,240,476,1311,1571,525,778
760,2022-03-10T01:18:19.297762+09:00,[광주광역시],834846,120297,14623,424,5899,219,89,143,112,1395,182,470
761,2022-03-10T01:18:19.297762+09:00,[대전광역시],437951,463630,24500,552,7782,232,128,222,571,948,256,384
762,2022-03-10T01:18:19.297762+09:00,[울산광역시],295467,399006,20933,360,9275,300,108,194,739,2137,230,320
763,2022-03-10T01:18:19.297762+09:00,[세종특별자치시],121261,99823,6888,84,1550,51,18,37,113,159,57,67
764,2022-03-10T01:18:19.297762+09:00,[경기도],4411829,3992906,201498,3945,61426,1872,1112,2128,6193,8366,1966,3058
765,2022-03-10T01:18:19.297762+09:00,[강원도],419770,547090,24289,584,11118,321,183,265,806,1247,528,535
766,2022-03-10T01:18:19.297762+09:00,[충청북도],457582,511312,26210,579,10764,382,208,276,784,1076,703,619
767,2022-03-10T01:18:19.297762+09:00,[충청남도],586186,676066,31394,730,13918,470,199,320,906,1549,819,852
768,2022-03-10T01:18:19.297762+09:00,[전라북도],1025081,170414,18661,485,7374,371,128,210,306,853,395,1490
769,2022-03-10T01:18:19.297762+09:00,[전라남도],1101686,139667,15688,658,7840,467,175,316,304,1926,521,2325
770,2022-03-10T01:18:19.297762+09:00,[경상북도],412792,1286922,31901,962,17161,555,341,536,2411,1737,1666,1028
771,2022-03-10T01:18:19.297762+09:00,[경상남도],780242,1254385,50297,1136,27790,719,434,496,2113,3946,1416,1442
772,2022-03-10T01:18:19.297762+09:00,[제주특별자치도],215776,172036,12943,240,3212,132,61,91,264,553,234,295
773,2022-03-10T01:18:19.297762+09:00,,16135973,16460788,781983,17646,268776,8909,4823,8438,25999,36047,11894,17068
774,2022-03-10T01:19:33.328302+09:00,,16078538,16509385,782293,17720,271254,9112,4892,8423,26610,36289,12587,17743
775,2022-03-10T01:19:33.328302+09:00,[서울특별시],2934670,3280388,174783,3786,33814,1448,825,1747,4571,4860,1350,1882
776,2022-03-10T01:19:33.328302+09:00,[부산광역시],826791,1277155,46952,1070,21463,546,340,530,1903,2787,568,929
777,2022-03-10T01:19:33.328302+09:00,[대구광역시],347289,1202496,29379,901,12490,305,237,448,2614,935,483,594
778,2022-03-10T01:19:33.328302+09:00,[인천광역시],922906,870749,51041,1137,15967,517,238,473,1322,1563,524,788
779,2022-03-10T01:19:33.328302+09:00,[광주광역시],834846,120297,14623,424,5899,219,89,143,112,1395,182,470
780,2022-03-10T01:19:33.328302+09:00,[대전광역시],437689,463857,24534,553,7791,231,127,224,567,952,256,387
781,2022-03-10T01:19:33.328302+09:00,[울산광역시],295685,398802,20935,358,9280,302,107,193,737,2137,229,321
782,2022-03-10T01:19:33.328302+09:00,[세종특별자치시],121135,99972,6881,83,1552,50,17,38,112,161,57,68
783,2022-03-10T01:19:33.328302+09:00,[경기도],4412122,3992361,201700,3939,61576,1880,1124,2115,6173,8345,1976,3062
784,2022-03-10T01:19:33.328302+09:00,[강원도],419920,546816,24330,587,11156,323,184,267,802,1246,525,539
785,2022-03-10T01:19:33.328302+09:00,[충청북도],457327,511504,26222,587,10785,383,206,281,794,1073,698,618
786,2022-03-10T01:19:33.328302+09:00,[충청남도],586188,676053,31397,730,13923,470,200,320,909,1552,818,850
787,2022-03-10T01:19:33.328302+09:00,[전라북도],1024904,170462,18686,483,7406,374,128,216,306,855,396,1490
788,2022-03-10T01:19:33.328302+09:00,[전라남도],1101496,139800,15688,660,7864,468,175,315,306,1931,519,2334
789,2022-03-10T01:19:33.328302+09:00,[경상북도],412649,1287006,31902,961,17180,555,341,541,2415,1738,1666,1029
790,2022-03-10T01:19:33.328302+09:00,[경상남도],780527,1254023,50336,1135,27804,721,435,495,2121,3942,1414,1444
791,2022-03-10T01:19:33.328302+09:00,,31994681,32801126,1551684,35113,537203,17905,9666,16767,52374,71762,24249,34547
792,2022-03-10T01:21:28.900946+09:00,[서울특별시],2933806,3280517,175090,3810,33983,1448,824,1741,4592,4846,1356,1902
793,2022-03-10T01:21:28.900946+09:00,[부산광역시],826477,1277367,46999,1069,21509,544,341,534,1903,2778,573,923
794,2022-03-10T01:21:28.900946+09:00,[대구광역시],347081,1202727,29377,899,12497,307,236,451,2618,931,477,592
795,2022-03-10T01:21:28.900946+09:00,[인천광역시],923450,870460,51052,1134,15925,509,235,468,1351,1562,519,787
796,2022-03-10T01:21:28.900946+09:00,[광주광역시],834846,120297,14623,424,5899,219,89,143,112,1395,182,470
797,2022-03-10T01:21:28.900946+09:00,[대전광역시],438504,462871,24618,553,7885,230,130,220,565,954,258,390
798,2022-03-10T01:21:28.900946+09:00,[울산광역시],295765,398667,20980,362,9300,303,106,195,741,2137,228,325
799,2022-03-10T01:21:28.900946+09:00,[세종특별자치시],120811,100242,6904,82,1563,51,17,37,112,160,56,70
800,2022-03-10T01:21:28.900946+09:00,[경기도],4412753,3991227,201908,3964,61773,1887,1119,2113,6156,8333,1970,3050
801,2022-03-10T01:21:28.900946+09:00,[강원도],420076,546560,24372,587,11196,323,183,264,802,1253,527,541
802,2022-03-10T01:21:28.900946+09:00,[충청북도],457275,511488,26250,586,10803,381,207,282,798,1080,698,625
803,2022-03-10T01:21:28.900946+09:00,[충청남도],586031,676214,31389,729,13921,469,200,321,910,1552,817,850
804,2022-03-10T01:21:28.900946+09:00,[전라북도],1025116,170235,18665,481,7450,376,132,211,310,849,393,1488
805,2022-03-10T01:21:28.900946+09:00,[전라남도],1101441,139868,15717,657,7862,465,174,314,305,1935,517,2314
806,2022-03-10T01:21:28.900946+09:00,[경상북도],412582,1286978,31912,958,17186,553,340,540,2422,1736,1665,1027
807,2022-03-10T01:21:28.900946+09:00,[경상남도],779655,1254902,50313,1127,27830,722,432,502,2119,3941,1420,1437
808,2022-03-10T01:21:28.900946+09:00,[제주특별자치도],215362,172321,12979,240,3232,132,60,89,261,554,244,290
809,2022-03-10T01:21:28.900946+09:00,,16131032,16462938,783148,17662,269812,8919,4823,8426,26077,35995,11900,17079
810,2022-03-10T01:22:43.429563+09:00,[서울특별시],2931814,3282288,175216,3800,34002,1452,824,1745,4601,4843,1355,1893
811,2022-03-10T01:22:43.429563+09:00,[부산광역시],826212,1277437,47058,1066,21529,540,340,536,1909,2774,575,920
812,2022-03-10T01:22:43.429563+09:00,[대구광역시],347141,1202534,29473,902,12578,308,236,452,2621,932,472,590
813,2022-03-10T01:22:43.429563+09:00,[인천광역시],923154,870644,51061,1129,15930,506,242,466,1360,1559,522,791
814,2022-03-10T01:22:43.429563+09:00,[광주광역시],834846,120297,14623,424,5899,219,89,143,112,1395,182,470
815,2022-03-10T01:22:43.429563+09:00,[대전광역시],439170,461957,24737,562,7928,225,133,218,562,953,258,390
816,2022-03-10T01:22:43.429563+09:00,[울산광역시],295710,398732,20969,362,9288,301,105,194,736,2135,225,323
817,2022-03-10T01:22:43.429563+09:00,[세종특별자치시],120789,100252,6906,81,1561,51,17,40,110,160,55,69
818,2022-03-10T01:22:43.429563+09:00,[경기도],4414727,3989037,201987,3936,61597,1877,1124,2112,6138,8336,1975,3054
819,2022-03-10T01:22:43.429563+09:00,[강원도],420031,546580,24368,585,11197,323,184,264,803,1253,530,540
820,2022-03-10T01:22:43.429563+09:00,[충청북도],457004,511724,26254,587,10811,380,207,282,799,1085,697,624
821,2022-03-10T01:22:43.429563+09:00,[충청남도],586135,676079,31424,729,13921,469,200,322,909,1550,817,849
822,2022-03-10T01:22:43.429563+09:00,[전라북도],1025082,170307,18670,484,7423,372,132,210,310,838,400,1492
823,2022-03-10T01:22:43.429563+09:00,[전라남도],1101551,139852,15682,655,7856,461,175,313,305,1921,517,2309
824,2022-03-10T01:22:43.429563+09:00,[경상북도],412888,1286532,31964,958,17239,553,339,537,2425,1738,1664,1028
825,2022-03-10T01:22:43.429563+09:00,[경상남도],779041,1255506,50314,1127,27857,719,432,502,2122,3935,1421,1434
826,2022-03-10T01:22:43.429563+09:00,[제주특별자치도],215362,172321,12979,240,3232,132,60,89,261,554,244,290
827,2022-03-10T01:22:43.429563+09:00,,16130656,16462078,783685,17626,269847,8889,4837,8425,26084,35960,11909,17067
828,2022-03-10T01:24:02.052798+09:00,[서울특별시],2931670,3282142,175340,3795,34088,1450,829,1743,4617,4854,1351,1892
829,2022-03-10T01:24:02.052798+09:00,[부산광역시],826548,1276966,47092,1070,21572,540,340,538,1912,2770,580,923
830,2022-03-10T01:24:02.052798+09:00,[대구광역시],347079,1202595,29452,905,12582,308,238,451,2620,937,470,587
831,2022-03-10T01:24:02.052798+09:00,[인천광역시],923283,870788,50955,1123,15867,502,240,463,1358,1556,520,788
832,2022-03-10T01:24:02.052798+09:00,[광주광역시],834714,120382,14639,422,5911,223,90,141,111,1402,183,469
833,2022-03-10T01:24:02.052798+09:00,[대전광역시],438893,462112,24754,563,7964,226,132,220,571,951,256,389
834,2022-03-10T01:24:02.052798+09:00,[울산광역시],295758,398807,20908,364,9238,306,105,190,732,2146,225,317
835,2022-03-10T01:24:02.052798+09:00,[세종특별자치시],120781,100281,6910,81,1563,50,17,40,112,159,55,69
836,2022-03-10T01:24:02.052798+09:00,[경기도],4415679,3987433,202146,3963,61727,1874,1142,2108,6193,8333,1973,3065
837,2022-03-10T01:24:02.052798+09:00,[강원도],419822,546734,24400,584,11212,324,183,265,806,1255,533,540
838,2022-03-10T01:24:02.052798+09:00,[충청북도],457188,511555,26289,584,10799,380,208,281,795,1080,695,625
839,2022-03-10T01:24:02.052798+09:00,[충청남도],586452,675743,31462,724,13920,471,198,321,910,1551,813,844
840,2022-03-10T01:24:02.052798+09:00,[전라북도],1024841,170518,18696,483,7436,372,132,212,314,842,398,1491
841,2022-03-10T01:24:02.052798+09:00,[전라남도],1101480,139918,15687,656,7856,462,176,312,305,1923,516,2309
842,2022-03-10T01:24:02.052798+09:00,[경상북도],412971,1286611,31952,958,17219,554,337,538,2422,1741,1662,1028
843,2022-03-10T01:24:02.052798+09:00,[경상남도],779336,1255142,50357,1135,27911,718,435,504,2118,3924,1412,1436
844,2022-03-10T01:24:02.052798+09:00,[제주특별자치도],214925,172653,13000,242,3255,138,60,91,259,556,240,292
845,2022-03-10T01:24:02.052798+09:00,,16131420,16460381,784040,17652,270120,8898,4861,8417,26156,35979,11883,17062
846,2022-03-10T01:25:15.876756+09:00,[서울특별시],2933220,3280464,175255,3783,34146,1475,827,1734,4623,4841,1349,1886
847,2022-03-10T01:25:15.876756+09:00,[부산광역시],825938,1277549,47088,1067,21584,539,341,545,1912,2769,578,923
848,2022-03-10T01:25:15.876756+09:00,[대구광역시],346680,1202888,29475,906,12612,306,236,463,2631,943,470,584
849,2022-03-10T01:25:15.876756+09:00,[인천광역시],921716,872069,51176,1112,15909,501,245,465,1362,1542,520,785
850,2022-03-10T01:25:15.876756+09:00,[광주광역시],834631,120552,14632,417,5896,221,90,142,112,1400,186,470
851,2022-03-10T01:25:15.876756+09:00,[대전광역시],438837,462149,24782,563,8000,229,131,222,575,951,255,387
852,2022-03-10T01:25:15.876756+09:00,[울산광역시],295707,398849,20918,362,9242,305,104,190,727,2146,225,318
853,2022-03-10T01:25:15.876756+09:00,[세종특별자치시],120702,100346,6928,80,1560,50,17,41,111,158,55,73
854,2022-03-10T01:25:15.876756+09:00,[경기도],4414687,3988537,202177,3979,61778,1875,1140,2110,6193,8324,1966,3069
855,2022-03-10T01:25:15.876756+09:00,[강원도],419655,546850,24409,583,11223,324,182,257,819,1257,535,540
856,2022-03-10T01:25:15.876756+09:00,[충청북도],457088,511667,26283,589,10799,379,207,284,793,1081,695,627
857,2022-03-10T01:25:15.876756+09:00,[충청남도],586826,675432,31463,722,13902,468,197,322,910,1549,811,847
858,2022-03-10T01:25:15.876756+09:00,[전라북도],1024417,170855,18703,480,7458,370,134,212,314,842,398,1491
859,2022-03-10T01:25:15.876756+09:00,[전라남도],1101480,139918,15687,656,7856,462,176,312,305,1923,516,2309
860,2022-03-10T01:25:15.876756+09:00,[경상북도],412865,1286587,32016,954,17281,552,339,538,2425,1743,1660,1034
861,2022-03-10T01:25:15.876756+09:00,[경상남도],780834,1253684,50362,1143,27867,718,436,503,2110,3911,1413,1433
862,2022-03-10T01:25:15.876756+09:00,[제주특별자치도],214925,172653,13000,242,3255,138,60,91,259,556,240,292
863,2022-03-10T01:25:15.876756+09:00,,16130210,16461048,784356,17639,270368,8912,4862,8430,26180,35935,11872,17067
864,2022-03-10T01:26:29.609330+09:00,[서울특별시],2927558,3286218,174952,3768,34164,1467,820,1731,4636,4848,1347,1876
865,2022-03-10T01:26:29.609330+09:00,[부산광역시],825977,1277467,47112,1066,21579,537,340,548,1912,2769,579,922
866,2022-03-10T01:26:29.609330+09:00,[대구광역시],346502,1202932,29504,907,12646,307,237,462,2648,941,470,582
867,2022-03-10T01:26:29.609330+09:00,[인천광역시],921425,872186,51270,1114,15919,499,246,467,1366,1538,520,782
868,2022-03-10T01:26:29.609330+09:00,[광주광역시],835072,120251,14578,421,5865,223,91,142,112,1406,186,465
869,2022-03-10T01:26:29.609330+09:00,[대전광역시],438637,462273,24827,561,8002,227,130,224,574,950,256,383
870,2022-03-10T01:26:29.609330+09:00,[울산광역시],295892,398564,21009,363,9247,305,104,191,721,2143,223,317
871,2022-03-10T01:26:29.609330+09:00,[세종특별자치시],120672,100361,6949,79,1553,49,16,40,112,157,54,72
872,2022-03-10T01:26:29.609330+09:00,[경기도],4412023,3990745,202503,3978,61806,1876,1141,2101,6198,8335,1973,3076
873,2022-03-10T01:26:29.609330+09:00,[강원도],419418,547125,24394,582,11227,325,182,259,819,1255,535,540
874,2022-03-10T01:26:29.609330+09:00,[충청북도],457008,511718,26273,591,10807,378,207,284,794,1080,696,630
875,2022-03-10T01:26:29.609330+09:00,[충청남도],586861,675361,31471,722,13913,468,198,326,914,1552,811,847
876,2022-03-10T01:26:29.609330+09:00,[전라북도],1024044,171165,18710,479,7466,368,135,211,317,841,399,1488
877,2022-03-10T01:26:29.609330+09:00,[전라남도],1101480,139918,15687,656,7856,462,176,312,305,1923,516,2309
878,2022-03-10T01:26:29.609330+09:00,[경상북도],412687,1286726,32025,955,17315,551,339,535,2433,1746,1664,1031
879,2022-03-10T01:26:29.609330+09:00,[경상남도],782203,1252232,50499,1143,27877,715,434,504,2100,3920,1408,1436
880,2022-03-10T01:26:29.609330+09:00,[제주특별자치도],214642,172963,12953,240,3272,137,61,97,263,554,237,289
881,2022-03-10T01:26:29.609330+09:00,,16122099,16468203,784717,17625,270514,8893,4855,8433,26225,35958,11873,17047
882,2022-03-10T01:27:45.973210+09:00,[서울특별시],2931550,3282057,175077,3783,34222,1471,827,1733,4643,4841,1342,1868
883,2022-03-10T01:27:45.973210+09:00,[부산광역시],825762,1277695,47114,1064,21580,537,340,547,1917,2765,577,923
884,2022-03-10T01:27:45.973210+09:00,[대구광역시],346048,1203150,29578,903,12765,309,234,466,2677,942,475,577
